"panel_id","power_output","date","time","lat","lon","site_id","installation_date","manufacturer","batch_model","model","panel_type","panel_area"
"P001",0,45473,01:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45473,02:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45473,03:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45473,04:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45473,05:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0600411659202674,45473,06:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0335614358006994,45473,07:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.160197020443707,45473,08:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.22440833024906,45473,09:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.1730254009774,45473,10:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.191882519845783,45473,11:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.210776601791936,45473,12:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.175240471597978,45473,13:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.106027337610543,45473,14:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.11518855311877,45473,15:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0750594313289193,45473,16:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.024802775292873,45473,17:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45473,18:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0101225773891178,45473,19:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45473,20:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45473,21:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45473,22:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45473,23:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45474,00:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45474,01:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45474,02:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45474,03:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45474,04:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0238597790040273,45474,05:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0423880660887118,45474,06:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0561752954010818,45474,07:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.125255067587241,45474,08:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.152309222499964,45474,09:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.207260054704356,45474,10:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.264836557028667,45474,11:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.268291268106506,45474,12:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.283393346005581,45474,13:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.243720926972413,45474,14:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.219908389207385,45474,15:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.156628823042355,45474,16:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0900211333947896,45474,17:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0736883677326549,45474,18:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45474,19:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45474,20:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45474,21:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45474,22:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45474,23:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45475,00:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45475,01:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45475,02:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45475,03:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.00729827650642217,45475,04:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0437288767523941,45475,05:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.106160239966481,45475,06:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.192257560141359,45475,07:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.185052357513679,45475,08:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.30200487788166,45475,09:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.326815027749623,45475,10:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.324161948478645,45475,11:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.298970512676203,45475,12:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.313063270902699,45475,13:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.198482947305214,45475,14:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.208825824611511,45475,15:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.149386650668026,45475,16:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0627837386089957,45475,17:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0119653578823083,45475,18:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45475,19:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45475,20:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45475,21:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45475,22:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45475,23:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45476,00:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45476,01:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45476,02:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45476,03:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45476,04:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0216291078283752,45476,05:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.067108184156891,45476,06:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.150635756660823,45476,07:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.132794360586192,45476,08:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.205573092100382,45476,09:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.266351021286955,45476,10:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.283945467586495,45476,11:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.239117524407021,45476,12:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.262449709401281,45476,13:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.263244713625014,45476,14:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.193193778350908,45476,15:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.142236055199593,45476,16:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.113475537279378,45476,17:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0103022769391143,45476,18:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0134752597688016,45476,19:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45476,20:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45476,21:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45476,22:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45476,23:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45477,00:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45477,01:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45477,02:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45477,03:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0405030815483049,45477,04:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0577085096444169,45477,05:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.037885764346487,45477,06:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0660833495990911,45477,07:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.100441176746312,45477,08:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.158202824999886,45477,09:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.13864341117518,45477,10:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.166003216700939,45477,11:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.232263440020501,45477,12:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.211316558232014,45477,13:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.175258227292066,45477,14:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.128166359759913,45477,15:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.11124073603503,45477,16:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.057297751777155,45477,17:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0179071380335662,45477,18:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.00916313061113709,45477,19:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45477,20:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45477,21:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45477,22:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45477,23:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45478,00:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45478,01:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45478,02:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45478,03:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0105802311755537,45478,04:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0129691710748628,45478,05:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0904465722824792,45478,06:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.106717550709707,45478,07:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.138314374417606,45478,08:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.179920722373834,45478,09:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.17775936569079,45478,10:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.159587555715676,45478,11:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.149967046072636,45478,12:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.136289495357297,45478,13:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0919108115945546,45478,14:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0999725455911093,45478,15:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0787180443326907,45478,16:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.061868202491859,45478,17:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0148148879749607,45478,18:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45478,19:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45478,20:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45478,21:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45478,22:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45478,23:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45479,00:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45479,01:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45479,02:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45479,03:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.00394659308367901,45479,04:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.00064189930068898,45479,05:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0516861088482044,45479,06:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0694240749995959,45479,07:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.159831751888508,45479,08:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.225509373555015,45479,09:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.202116046279647,45479,10:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.264903561054048,45479,11:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.265309806973596,45479,12:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.208549997926797,45479,13:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.163431169885487,45479,14:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.178531028441566,45479,15:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0833578120779767,45479,16:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0734139639567209,45479,17:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0138383806785133,45479,18:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.00097212795531904,45479,19:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45479,20:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45479,21:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45479,22:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45479,23:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45480,00:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45480,01:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45480,02:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45480,03:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45480,04:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.047820656644201,45480,05:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.111681945587694,45480,06:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.140215272375622,45480,07:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.190237437946981,45480,08:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.271166568667332,45480,09:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.261624796596184,45480,10:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.255317822088198,45480,11:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.276289555899784,45480,12:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.271937612748328,45480,13:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.217252869161431,45480,14:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.160214055539036,45480,15:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.13578977894047,45480,16:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.102292894736922,45480,17:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0141780537575142,45480,18:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45480,19:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45480,20:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45480,21:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45480,22:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45480,23:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45481,00:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45481,01:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45481,02:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0,45481,03:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0122997142593604,45481,04:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0651833958572356,45481,05:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0976144735374322,45481,06:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.158687966957502,45481,07:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.204389854766516,45481,08:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.293007040954268,45481,09:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.247727976781943,45481,10:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.269550367407203,45481,11:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.242735545003937,45481,12:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.25190976633677,45481,13:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.217388613337871,45481,14:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.19375708979461,45481,15:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.113993662778163,45481,16:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0640202149019461,45481,17:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
"P001",0.0220272177591782,45481,18:00:00,42.6526,-73.7562,"NY001",45247,"SunPower","B1","SP200","M",16329.92235
